type,genre,words
communication-log,EDF5,死ねえ！怪物！
communication-log,EDF5,よくも戦友を！仇を取ってやる！
communication-log,EDF5,そこら中に怪物いるぞ！
communication-log,EDF5,地下の方がマシだった！穴から出るんじゃなかったぜ！
communication-log,EDF5,外に出れば安全じゃなかったのかよ！
communication-log,EDF5,くそっ！肝心な時にコンバットフレームが動かんとは！
communication-log,EDF5,怪物が何か吐き出しています！
communication-log,EDF5,うわあっ、酸だ！これは酸だ！
communication-log,EDF5,うろたえるな！俺たちのスーツは酸を防ぐ！
communication-log,EDF5,駄目です！うあああああっ！助けてください！うわあああああ！
communication-log,EDF5,こちらイオタ3。これより起動シークエンスに入る
communication-log,EDF5,歩兵はコンバットフレームを守れ！
communication-log,EDF5,軍曹、ご無事でなによりです
communication-log,EDF5,状況が知りたい。少尉はどこだ！
communication-log,EDF5,戦死されました。怪物に食われて！
communication-log,EDF5,くそっ！
communication-log,EDF5,怪物の群れだ！
communication-log,EDF5,総員、応戦せよ！
communication-log,EDF5,動ける者は戦闘に参加しろ！
communication-log,EDF5,撃て！怪物を近付けるな！
communication-log,EDF5,こちらイオタ1！起動シークエンス、最終フェイズ！
communication-log,EDF5,怪物をコンバットフレームに近付けるな！
communication-log,EDF5,敵が多すぎる！民間人を逃がせ！
communication-log,EDF5,避難したはずですが……。どうなったかは分かりません
communication-log,EDF5,護衛に就いていた伍長とは連絡が取れません
communication-log,EDF5,怪物に、円盤だと！くそっ、最低の組み合わせだぜ！
communication-log,EDF5,これホントなの？もし間違いだったら……
communication-log,EDF5,臨時報道です。各地でUFO（ユーエフオー）が目撃されています。カメラに映った光の点のような物ではありません。金属製のはっきりとした物体が確認されているようです。正体は不明。世界中で目撃報告が頻発していることから、複数のUFOが異なる場所を飛行しているようです
communication-log,EDF5,怪物の群れだ！
communication-log,EDF5,凄い数だぞ！
communication-log,EDF5,イオタ1、起動した！コンバットフレーム隊、戦闘を開始する！
communication-log,EDF5,こちら、イオタ2！怪物を食い止める！
communication-log,EDF5,駆除成功だ。ようやく終わったな……
communication-log,EDF5,空を見ろ！
communication-log,EDF5,何か、落ちてくるぞ！
communication-log,EDF5,退避、退避ー！
communication-log,EDF5,うう、うわあああああああ！
communication-log,EDF5,巨大な、塔だ……
communication-log,EDF5,機械で出来てるぞ……
communication-log,EDF5,怪物だ、塔の周りに怪物が出現してる！
communication-log,EDF5,怪物がどんどん増えてるぞ！
communication-log,EDF5,塔は、怪物を出現させる装置のようです。次から次へと出てきます！
communication-log,EDF5,怪物を攻撃しろ！
communication-log,EDF5,怪物はこの塔で送られてきているのかよ！
communication-log,EDF5,塔は空から来た！つまり怪物は空から来たってことだ！
communication-log,EDF5,あの塔を破壊しなければならない！塔を攻撃しろ！
communication-log,EDF5,怪物を呼んでいるのは塔の上についている機械だ！あれを攻撃すれば止められるかもしれない！塔の上部分を狙うんだ！
communication-log,EDF5,やったぞ！
communication-log,EDF5,成功だ！塔の上部分を狙えば破壊できるぞ！
communication-log,EDF5,見ろ！塔だ！
communication-log,EDF5,凄い数だ！あれが全部怪物を呼ぶのか！怪物の国になっちまうぞ！
communication-log,EDF5,UFOに関する続報です。飛行物体が目撃された地域では、モンスター……が出現しているようです。モンスターの全長は10メートルもあり、凶暴で人を襲うこともあるようです。今後の報道に十分に注意してください
communication-log,EDF5,塔の上部分を狙え！塔を破壊するんだ！
communication-log,EDF5,あの塔が市街地に落ちたら、大変な被害がでるぞ！
communication-log,EDF5,被害どころか、街がなくなっちまう！
communication-log,EDF5,一体何がどうなってる！
communication-log,EDF5,俺たちは何と戦っているんだ！
communication-log,EDF5,テロリストなんてレベルじゃないぞ！
communication-log,EDF5,俺たちは国家レベルの敵を相手にしてるってのか！
communication-log,EDF5,これは世界大戦だ！
communication-log,EDF5,くそっ！来週には海外のはずだったんだ！俺は運が悪すぎる……！
communication-log,EDF5,そうとも言えないぞ。欧州の友人から連絡があった。マルセイユ基地が千体の怪物に攻撃されてる！
communication-log,EDF5,怪物に襲われてるのは、ここだけじゃないってのか！？
communication-log,EDF5,大阪にも怪物が出たらしい
communication-log,EDF5,UFOの大群も目撃されてる
communication-log,EDF5,情報が錯綜している！デマを広めるな！冷静に対応するんだ！
communication-log,EDF5,この塔がどこから来るのか知りたい
communication-log,EDF5,巨大な円盤が落としているらしい。それ以上は分からない
communication-log,EDF5,円盤だと？
communication-log,EDF5,臨時ニュースです。現在、いくつかの地域で怪物が目撃されています。怪物は危険性があるようです。もし目撃した場合は慎重に行動してください。うかつに近付かず、すぐに通報してください
communication-log,EDF5,よくやった！
communication-log,EDF5,すべての怪物を倒せ！一体たりとも残してはならない！
communication-log,EDF5,上を見ろ！塔だ！
communication-log,EDF5,ここに落ちてきやがるぞ！
communication-log,EDF5,数が多すぎる！この基地はもう駄目だ！
communication-log,EDF5,基地を放棄する！直ちに撤退せよ！
communication-log,EDF5,逃げるぞ！民間人、ついて来い！安全な場所まで連れて行ってやる！
communication-log,EDF5,怪物を攻撃しろ！被害の拡大を防げ！
communication-log,EDF5,戦争が始まったってのか！？
communication-log,EDF5,やつら、街を攻撃してる！
communication-log,EDF5,ここにいるのは民間人だぞ！攻撃するなんて許されない！
communication-log,EDF5,軍曹、ちょうどいい。協力してくれ。一刻を争う。被害者をひとりでも減らしたい
communication-log,EDF5,了解。戦闘に参加する！
communication-log,EDF5,ちくしょう、休む間もない！
communication-log,EDF5,安全な場所ってのはどこにあるんだ！
communication-log,EDF5,我々が戦うしかない。市民を守れ！
communication-log,EDF5,一体どこの国の兵器なんだ！
communication-log,EDF5,これだけのことをしでかしたんだ。必ず黒幕を捕まえて後悔させてやる！
communication-log,EDF5,人間だといいけどな！
communication-log,EDF5,街が壊滅する前に、塔を破壊するぞ！
communication-log,EDF5,塔を破壊しないと街は終わりだ！
communication-log,EDF5,どうやら、ここは安全ではなかったようだ！塔を片付けたら、今度こそ安全な場所に連れて行ってやる！
communication-log,EDF5,軍曹、タンクと共に進め。タンクなら怪物の酸にも耐えられる。怪物が来たらタンクの後ろに隠れろ
communication-log,EDF5,軍曹、協力感謝する
communication-log,EDF5,教えてくれ。本格的な反撃作戦が始まるのはいつか？
communication-log,EDF5,軍曹、きみの予想より敵は強大だ。世界中が同時攻撃を受けている。現時点では、状況への対処で手一杯だ
communication-log,EDF5,EDFほどの組織がその場しのぎだと。それほど準備された攻撃だというのか……
communication-log,EDF5,飛行物体に関する続報です。飛行物体はモンスターを投下しているようです。各地に出現したモンスターは、すべて飛行物体が投下したものと考えられます。飛行物体は危険です。決して近付かず、もし目撃した場合はできるだけ遠くへ避難してください
communication-log,EDF5,タンク、前進しろ！
communication-log,EDF5,タンクは歩兵を守れ！
communication-log,EDF5,いいぞ、その調子だ！
communication-log,EDF5,塔を破壊しろ。上部分を狙え！
